y_value	y_true_value	y_label
-12.580315	-12.126859	0
-11.577484	-11.939576	0
-12.086127	-12.104249	0
-11.815700	-11.750118	0
-11.597560	-11.735171	0
-11.515149	-12.308411	0
-12.214120	-12.373351	0
-11.556302	-11.672127	0
-11.996917	-12.201389	0
-12.174510	-12.418440	0
-11.558635	-11.439682	0
-12.240887	-12.164454	0
-11.781990	-11.621050	0
-11.638917	-11.693662	0
-12.110410	-12.309710	0
-13.299002	-13.410758	0
-11.261709	-11.038562	0
-12.110096	-12.550182	0
-12.059762	-11.241435	0
-12.237510	-12.003484	0
-12.716665	-12.455966	0
-13.465483	-13.775608	0
-12.197124	-12.576615	0
-12.455206	-12.222950	0
-11.919208	-11.632664	0
-12.973217	-11.942793	0
-11.679711	-11.963032	0
-12.178368	-12.321596	0
-11.604637	-11.787636	0
-12.202260	-12.160286	0
-12.099481	-12.464348	0
-11.719313	-11.736362	0
-11.512954	-11.485194	0
-11.724604	-11.918150	0
-12.040057	-11.971382	0
-11.411800	-11.286461	0
-12.265298	-11.679933	0
-12.001801	-11.927792	0
-11.435669	-11.535080	0
-11.688776	-12.014100	0
-11.907725	-12.564183	0
-11.836079	-12.025278	0
-11.768427	-10.809834	0
-11.764067	-12.015245	0
-11.831422	-12.286351	0
-11.579616	-11.519759	0
-11.632747	-11.320288	0
-11.781066	-11.454137	0
-11.925068	-11.628243	0
-13.538362	-12.735949	0
-13.086772	-12.808613	0
-11.533526	-11.308839	0
-11.751094	-11.804595	0
-11.642927	-11.900316	0
-11.942947	-12.329765	0
-10.678891	-12.003780	0
-11.630777	-11.558999	0
-11.201874	-11.173732	0
-12.106662	-11.473383	0
-11.772437	-11.730727	0
-12.053793	-11.650955	0
-11.563672	-11.395970	0
-11.489126	-11.111720	0
-11.877359	-11.865112	0
-12.001023	-11.487616	0
-11.997636	-11.969685	0
-12.135666	-12.262569	0
-11.037543	-11.081573	0
-11.239220	-10.936708	0
-11.333129	-11.287587	0
-11.417074	-10.976737	0
-12.705833	-11.779352	0
-11.409318	-11.779352	0
-11.171484	-11.192704	0
-11.625513	-12.447001	0
-11.651702	-11.489365	0
-11.417348	-11.796856	0
-12.449349	-12.138618	0
-11.415302	-11.970263	0
-11.824462	-12.104942	0
-11.511944	-11.705925	0
-12.628232	-12.391362	0
-13.213619	-12.792701	0
-11.153504	-11.399773	0
-12.264773	-12.581941	1
-12.405442	-12.523478	0
-11.158721	-11.223619	0
-10.884815	-9.876727	0
-12.063458	-12.409469	0
-12.247672	-12.425079	0
-11.761712	-12.154057	0
-11.657736	-12.416369	0
-10.908519	-11.276707	0
-12.084294	-11.479827	0
-12.015177	-11.479827	0
-12.855772	-11.685770	1
-12.317622	-11.072483	0
-12.564776	-11.401917	0
-11.912361	-11.401917	1
-11.756630	-11.737246	0
-11.524020	-11.907203	0
-11.674525	-10.719661	0
-12.177145	-12.469160	0
-12.628441	-12.957840	1
-12.268128	-12.582829	1
-12.224400	-11.791149	0
-12.755604	-12.957840	0
-11.633625	-11.933728	0
-11.610596	-11.853111	0
-11.948350	-11.763179	0
-12.218742	-11.593010	0
-11.660410	-11.915805	0
-11.888054	-12.021521	0
-12.022928	-12.042800	0
-12.726059	-12.997307	0
-11.452509	-11.828592	0
-12.095450	-11.745368	0
-11.664706	-11.933561	0
-11.194227	-11.848139	0
-12.533622	-12.319183	0
-11.981062	-12.075840	0
-12.120118	-11.823015	0
-11.496249	-12.130789	0
-11.661430	-11.701871	0
-11.971170	-12.055210	0
-11.604504	-11.804515	0
-11.581506	-11.635864	0
-12.376652	-12.197689	0
-11.811030	-11.940616	1
-11.788677	-12.055210	1
-10.812832	-10.706663	0
-11.287944	-11.525373	0
-11.747480	-11.513797	0
-12.705245	-12.007113	0
-11.924809	-12.235479	1
-11.829240	-12.235479	0
-12.144495	-12.007113	0
-12.045503	-11.810448	0
-12.711105	-11.974586	0
-12.328184	-10.941315	1
-12.683940	-10.944634	1
-11.462361	-11.481528	0
-12.241153	-11.983343	1
-11.963320	-11.438578	0
-12.135593	-12.052860	0
-12.029180	-12.310781	0
-12.013099	-11.738239	0
-11.128189	-11.433117	0
-10.501833	-11.191900	1
-11.860104	-11.678191	0
-11.759909	-11.191900	0
-11.631984	-11.298646	0
-11.821793	-11.648474	0
-11.514330	-12.312661	0
-11.625327	-11.467208	0
-11.866131	-11.579264	0
-11.919747	-12.274390	0
-11.919576	-11.943083	0
-12.091760	-11.943083	0
-11.847537	-11.654011	0
-11.720432	-11.455580	0
-12.071418	-12.004836	0
-11.610470	-11.989220	0
-11.160090	-11.455580	0
-11.682348	-11.876821	0
-10.773334	-10.508257	0
-11.969595	-12.165613	0
-12.523406	-11.978565	1
-12.493464	-12.078871	0
-12.143674	-12.202162	0
-11.896896	-12.067870	0
-11.983372	-12.349786	0
-12.138750	-12.747181	0
-11.134499	-11.417489	0
-11.333674	-11.417489	0
-11.690625	-11.981005	0
-11.850284	-12.970709	0
-10.692344	-11.255538	1
-12.511734	-11.968057	0
-12.921682	-12.069156	0
-12.270064	-11.826372	0
-12.106605	-11.551249	0
-11.697711	-11.731143	0
-11.647844	-11.418544	0
-11.418788	-11.405025	0
-11.970355	-11.756193	0
-12.099576	-11.836667	0
-11.822172	-11.823616	0
-12.086897	-11.180498	0
-10.840529	-9.510606	0
-12.066295	-11.555163	0
-12.069082	-11.104722	0
-12.154311	-11.851352	0
-11.507759	-11.920769	0
-11.680642	-11.444739	0
-12.250311	-11.180498	0
-11.759391	-10.622890	0
-12.747806	-11.982990	0
-10.713654	-11.090791	0
-12.722383	-12.198121	0
-12.785084	-11.851352	1
-11.600710	-11.851352	0
-12.257218	-12.288664	1
-11.864364	-11.761626	0
-12.073415	-11.778335	0
-11.637747	-12.867219	0
-12.150056	-12.028064	1
-11.958484	-12.049267	0
-12.097912	-11.528738	0
-11.970548	-11.237160	0
-11.702806	-12.700685	0
-12.524473	-12.943364	0
-12.312245	-13.898598	0
-11.832974	-12.922199	0
-12.653074	-12.692806	0
-12.597675	-12.551648	0
-10.590606	-10.271132	0
-10.161933	-10.271132	1
-11.440073	-11.512375	0
-11.593317	-11.967088	0
-11.967186	-11.698023	0
-11.685355	-11.531957	0
-12.528376	-12.822576	1
-11.512443	-12.394685	0
-12.085022	-11.323435	0
-12.304274	-12.159032	1
-12.569126	-13.053547	0
-12.191585	-11.929443	0
-11.635139	-11.323435	0
-12.587872	-11.323435	0
-11.401245	-11.323435	0
-11.617978	-11.437249	0
-11.491668	-11.711355	0
-12.276427	-12.035387	0
-11.840390	-12.413153	0
-11.485445	-13.087632	0
-12.977192	-12.822819	0
-11.881705	-12.822819	1
-11.959877	-11.734750	0
-11.494257	-11.821937	0
-11.957817	-11.696075	0
-12.243599	-12.030616	0
-11.876355	-12.030616	0
-13.297352	-12.291892	0
-12.063929	-11.905972	0
-11.828444	-11.999203	0
-11.711848	-11.601048	0
-12.571254	-12.268064	1
-11.821243	-11.681380	0
-11.189471	-11.043286	0
-11.424686	-11.505347	0
-12.039204	-11.680933	1
-10.862751	-10.872312	1
-11.664872	-10.870119	0
-12.916002	-14.289955	0
-11.422317	-11.971793	0
-11.951120	-11.363633	0
-10.853769	-10.842307	0
-11.640513	-11.794145	0
-11.919140	-11.361989	1
-11.027601	-11.727980	0
-12.189514	-12.566782	0
-11.704032	-12.299043	0
-12.075724	-11.966333	0
-12.322813	-11.739549	0
-11.963404	-11.898408	0
-11.993288	-11.739549	0
-11.722862	-11.898408	0
-11.108154	-11.658163	0
-11.701712	-11.802921	0
-11.800778	-12.036029	0
-13.266632	-13.094913	0
-11.440909	-11.974929	0
-11.619143	-11.509660	0
-12.073665	-12.195804	1
-12.096434	-11.763000	1
-11.925881	-11.833055	0
-11.600410	-11.417353	0
-12.447161	-12.010251	0
-11.656419	-11.356896	0
-11.599216	-11.897445	0
-11.789860	-11.725815	0
-12.121273	-11.978547	0
-10.979933	-11.308797	0
-12.080474	-12.031186	0
-11.461809	-12.031186	0
-11.482628	-12.235911	0
-12.351537	-11.943989	0
-11.154199	-12.217372	0
-12.489916	-12.853193	0
-11.299272	-12.387066	0
-12.416096	-11.359833	0
-11.979038	-12.168147	0
-12.184235	-11.544890	0
-11.393153	-11.474716	0
-11.863977	-11.099609	0
-12.123907	-11.834963	0
-12.497524	-11.834963	0
-11.087870	-10.865744	0
-12.249121	-11.778632	0
-12.792661	-12.289264	0
-12.152801	-11.945547	0
-12.275572	-12.408224	0
-12.058339	-12.289264	0
-10.971023	-11.172148	0
-11.465422	-11.172148	0
-11.299809	-11.257672	0
-13.847412	-11.541670	0
-12.209062	-11.788086	0
-12.007974	-11.771447	0
-12.008621	-12.061840	0
-12.600030	-11.839960	0
-11.932043	-12.474627	0
-11.798800	-11.351023	0
-11.511884	-11.317588	0
-11.747955	-10.599373	0
-12.549875	-12.317505	0
-11.490044	-12.451572	0
-12.175545	-11.310944	0
-12.246058	-11.346893	0
-11.551339	-11.163317	0
-11.591630	-11.163317	0
-11.602862	-11.672305	0
-11.308204	-11.608186	0
-11.649467	-11.593956	0
-10.740400	-12.897160	0
-12.129785	-12.234796	0
-10.963636	-11.809807	0
-10.573537	-11.783208	0
-11.948951	-11.788779	0
-12.126457	-11.477969	0
-11.228082	-11.306285	0
-12.626936	-12.409420	0
-11.530405	-10.221882	0
-12.286829	-12.294810	0
-13.447241	-12.355518	0
-12.233700	-12.370828	0
-12.099650	-12.672183	0
-11.916098	-11.829987	0
-11.151493	-11.285498	0
-10.792644	-11.620354	0
-11.935886	-12.193169	0
-11.179249	-11.121675	0
-11.151034	-11.121675	0
-11.994976	-12.410112	0
-11.192084	-12.193169	0
-11.217906	-12.193169	0
-11.871132	-11.382073	0
-12.647389	-11.619548	0
-12.100586	-11.863014	0
-11.793256	-11.106778	0
-11.893738	-11.807159	0
-12.031833	-12.065250	1
-11.633287	-11.807159	1
-11.272867	-11.238159	0
-11.323776	-11.538022	0
-11.345021	-11.720613	0
-11.400154	-10.990366	0
-10.622843	-10.990366	0
-11.119595	-11.558993	0
-12.466840	-11.868752	0
-12.447567	-12.694573	0
-12.371164	-12.388097	0
-12.428410	-12.388097	0
-11.891804	-12.266962	0
-12.482833	-12.694573	0
-10.849596	-11.210893	0
-11.131876	-11.168321	0
-10.991816	-11.903494	0
-12.324999	-11.822421	0
-11.496292	-11.555154	0
-12.392492	-11.820876	0
-11.782980	-11.553308	0
-11.899358	-11.798021	0
-12.774860	-11.555154	0
-12.170618	-12.137941	1
-12.188189	-12.137941	1
-12.119636	-11.820876	0
-12.426683	-12.223240	0
-11.548386	-11.831407	0
-12.382564	-12.794130	0
-11.687747	-11.385564	0
-12.306540	-12.492476	0
-11.617535	-12.932474	0
-11.878942	-12.945159	0
-11.770458	-11.798405	0
-12.346742	-11.906554	0
-11.391209	-11.348652	0
-11.960730	-12.492476	1
-10.584192	-11.348652	0
-10.998657	-10.786958	0
-11.512264	-11.140052	0
-11.908473	-11.600439	0
-12.539253	-12.299006	1
-12.488155	-12.218739	1
-12.027802	-12.218739	0
-12.798565	-11.123648	1
-12.469856	-12.158003	1
-12.585313	-11.615119	0
-12.674458	-12.328892	0
-12.252376	-11.123648	0
-12.028394	-12.094902	0
-12.378948	-12.634382	0
-12.091165	-12.411545	0
-11.932856	-12.022829	0
-11.653156	-11.419645	0
-11.762884	-11.937607	0
-12.473147	-12.198730	1
-11.232450	-11.547216	1
-11.477757	-11.498400	1
-12.098767	-12.198730	0
-12.249463	-12.437390	0
-12.093883	-11.942883	0
-12.673498	-12.936853	0
-12.581276	-12.279499	0
-11.774162	-12.375296	0
-11.519138	-11.734104	0
-11.565191	-12.010209	0
-12.350448	-12.551415	0
-12.101115	-12.085875	0
-12.783355	-12.241444	0
-12.498758	-12.510433	0
-12.031224	-11.870467	0
-11.580420	-11.208646	0
-11.817195	-12.279499	0
-11.550768	-11.323064	0
-11.094640	-12.265766	0
-12.208324	-11.909493	0
-12.265928	-12.480539	0
-12.335528	-12.398961	0
-12.465917	-12.398961	0
-12.250764	-12.398961	0
-11.693132	-11.268620	1
-12.120938	-11.412158	0
-10.935861	-10.900654	0
-11.218068	-10.371661	0
-12.211092	-12.029892	0
-11.456805	-12.062434	0
-12.140561	-12.195273	0
-12.256833	-11.739451	0
-11.824340	-12.122240	0
-12.212437	-12.232550	1
-12.810884	-12.128127	0
-12.232213	-11.508341	0
-11.422276	-10.633567	0
-10.793242	-10.879581	0
-11.364835	-11.680679	0
-11.938577	-11.806154	0
-11.808654	-11.497894	0
-10.761276	-11.145188	0
-11.497098	-11.782141	0
-11.130376	-11.609947	0
-11.630030	-10.952517	0
-11.830853	-11.562275	0
-11.031311	-11.969052	0
-11.535960	-11.635769	0
-10.900506	-11.145188	0
-12.323813	-12.553896	0
-12.393533	-11.270742	0
-12.269061	-12.544476	1
-12.583561	-11.189159	0
-12.353556	-11.310476	0
-11.793937	-11.715622	0
-11.907772	-12.544476	0
-10.749119	-11.732324	0
-12.212447	-12.536041	0
-10.979217	-12.569201	0
-9.997733	-10.416316	0
-10.523883	-10.416316	0
-12.680592	-13.150524	0
-13.172915	-12.483089	0
-13.442192	-12.483089	0
-11.721308	-12.155904	0
-11.269495	-11.454707	0
-11.686563	-12.483089	0
-11.140222	-11.298944	0
-10.665710	-10.416316	1
-12.199421	-12.278046	0
-11.869732	-12.174193	0
-11.266960	-11.445160	0
-11.502284	-11.525621	0
-11.741361	-12.312357	0
-11.378082	-11.926762	0
-12.225849	-11.991839	0
-12.020361	-12.031512	0
-11.498195	-11.686756	0
-11.496326	-11.587790	0
-11.988933	-11.686756	0
-11.326394	-11.758142	0
-11.848258	-12.318405	0
-11.995569	-12.710478	1
-12.408310	-12.710478	0
-11.876390	-12.531290	1
-11.877481	-11.587790	1
-10.335324	-11.836898	0
-11.116178	-11.706322	0
-11.403656	-11.804695	0
-11.766871	-11.718660	0
-12.932133	-12.447500	0
-11.842644	-11.934485	0
-11.938095	-11.934485	0
-12.544157	-12.655609	0
-12.205329	-12.361713	0
-12.191647	-12.719306	0
-12.502687	-12.519240	0
-12.804145	-12.041904	0
-12.707785	-12.890471	0
-11.977478	-12.008493	0
-11.965155	-12.048280	0
-12.021993	-12.160748	0
-12.137585	-12.090113	0
-12.092480	-12.041904	0
-12.422628	-12.719306	0
-11.443728	-12.006168	0
-12.828582	-13.352139	0
-12.245912	-12.041904	0
-12.297929	-11.778884	0
-11.834359	-11.658478	0
-11.358160	-11.255400	0
-11.669442	-11.822773	0
-11.662138	-11.478992	0
-10.996938	-11.263289	0
-11.360695	-11.263289	0
-11.326689	-12.267731	0
-11.661790	-11.923850	0
-11.470492	-12.297126	0
-12.688076	-12.606285	0
-11.986288	-12.556679	0
-10.926082	-13.092677	0
-11.588047	-12.003930	0
-11.590766	-11.746097	0
-12.076644	-11.973441	0
-12.322831	-11.188206	0
-11.706039	-11.951975	0
-12.142012	-12.470811	0
-11.384830	-11.973441	0
-12.093113	-12.606285	0
-11.536423	-11.973441	1
-12.176163	-11.973441	1
-11.716150	-11.599466	1
-11.547477	-11.984782	0
-11.536423	-11.973441	0
-11.742518	-11.801979	0
-12.414274	-12.685393	0
-11.559558	-11.626336	0
-11.599691	-10.626148	0
-10.450205	-10.708714	0
-11.357993	-10.626148	0
-11.950577	-12.895169	0
-11.512327	-11.431959	0
-11.710836	-12.702999	0
-11.529558	-12.619444	0
-11.777442	-11.830554	0
-12.066017	-11.830554	0
-11.444856	-11.703219	0
-11.721235	-11.905235	0
-11.144249	-11.248997	0
-11.730155	-11.899554	0
-11.332525	-11.582894	0
-11.920939	-11.921915	1
-11.725492	-11.958459	0
-12.642002	-12.453857	1
-11.476492	-11.532314	1
-11.340021	-11.905405	0
-11.891096	-11.953410	0
-12.024270	-12.200640	1
-11.937657	-12.003851	0
-11.404464	-12.171543	0
-10.427404	-10.342443	0
-12.490700	-13.025898	1
-11.383415	-11.395906	0
-11.096478	-10.908115	0
-12.161456	-12.154917	0
-11.712553	-12.306049	0
-11.587438	-11.338339	0
-12.127787	-11.929284	0
-12.663179	-12.349012	0
-11.591670	-11.761316	0
-12.111432	-11.616499	0
-11.995177	-12.067396	0
-10.973762	-11.358280	0
-12.058321	-11.796185	1
-12.061487	-12.053926	1
-11.718979	-11.828574	0
-11.854323	-12.136037	0
-11.656264	-11.693957	0
-11.541887	-12.050238	1
-11.397505	-12.283046	0
-11.642072	-11.583180	0
-12.010126	-10.374474	0
-13.360462	-10.830917	0
-11.770411	-12.092111	0
-11.978949	-11.616666	0
-11.707538	-12.771003	0
-11.302280	-11.285629	0
-11.839519	-12.007238	0
-11.781462	-12.119892	0
-11.707506	-12.119892	0
-12.282722	-11.733047	0
-10.558592	-10.503701	0
-12.845251	-11.636075	1
-11.653708	-11.768649	0
-11.398678	-11.574998	0
-11.916639	-12.441480	0
-11.592782	-11.565130	0
-12.404572	-11.563138	0
-11.722679	-12.012359	0
-11.333846	-11.028843	1
-12.213799	-11.985487	0
-11.968246	-12.283512	0
-12.606072	-11.817591	0
-11.817791	-11.919589	0
-11.633924	-11.844606	0
-11.837914	-11.844606	0
-11.971108	-12.120926	0
-11.639291	-10.171139	0
-11.034239	-10.171139	0
-11.208488	-10.171139	0
-11.789320	-11.880887	0
-12.228295	-11.565804	0
-12.260035	-12.796495	0
-11.250652	-11.017063	0
-11.549795	-11.147314	0
-11.330620	-11.559287	0
-11.521646	-11.145758	0
-12.280292	-12.815423	1
-11.698459	-11.736174	1
-11.838165	-11.480107	0
-10.716446	-11.802815	0
-11.725931	-11.798399	0
-11.837450	-11.798066	0
-11.164248	-11.507886	0
-11.374660	-11.727262	0
-11.300853	-11.698703	0
-12.057660	-10.923366	0
-12.417694	-11.637177	0
-11.321364	-11.361286	0
-12.004851	-10.894577	0
-12.448747	-12.069762	0
-11.680431	-12.032501	0
-13.530035	-10.963041	0
-11.009296	-10.926294	0
-11.882718	-11.730354	0
-11.335619	-12.201225	1
-11.232746	-12.069571	0
-10.997277	-12.169645	0
-11.579491	-11.712769	0
-11.829411	-11.835092	0
-12.996487	-14.753400	0
-11.269865	-11.770884	0
-11.841646	-11.770884	0
-11.174368	-11.340665	0
-11.451163	-11.277198	0
-12.450483	-12.158192	0
-12.354724	-12.524065	0
-12.457814	-11.768426	0
-13.767013	-13.232079	0
-11.737563	-12.752219	0
-11.715564	-11.866184	0
-12.658296	-12.692071	1
-10.983545	-11.585234	0
-11.002604	-11.562239	0
-11.517179	-11.940500	0
-11.855420	-11.203497	0
-11.912972	-12.296065	0
-11.583324	-11.819092	0
-11.834032	-11.656841	0
-12.151527	-11.897875	0
-11.861510	-11.467982	0
-12.737274	-12.186244	0
-11.196800	-12.280897	0
-12.599972	-12.672566	0
-11.919614	-11.382061	0
-12.455967	-12.552967	0
-11.319837	-11.405885	0
-12.623926	-13.257913	0
-12.283737	-12.614180	0
-11.872090	-12.011511	0
-11.830321	-11.925199	0
-12.253238	-12.348543	0
-11.457534	-11.311115	0
-11.601196	-12.705594	0
-12.472601	-12.705594	0
-12.069456	-10.835896	0
-11.557387	-11.646203	0
-12.112913	-11.526223	1
-11.519689	-11.651244	1
-11.340149	-11.651244	1
-12.082409	-12.168515	0
-10.729162	-10.883663	0
-11.957811	-12.079007	0
-12.126484	-12.587871	0
-12.657347	-12.587871	0
-11.750197	-12.214289	0
-10.963297	-11.056854	1
-10.848629	-11.741720	0
-11.860035	-11.056854	0
-11.832923	-12.048444	1
-12.093194	-11.893535	1
-11.965137	-12.236950	1
-11.953006	-11.339727	0
-11.993765	-12.333904	0
-12.161561	-12.376379	0
-12.269768	-12.317405	0
-11.764932	-12.147116	0
-12.415081	-12.257198	0
-11.654473	-12.218582	0
-12.080613	-12.218582	0
-11.975307	-11.832456	0
-11.830922	-11.952509	1
-12.042285	-11.958750	0
-12.147316	-12.319571	0
-12.944893	-12.319571	0
-11.738237	-12.223823	0
-12.801641	-12.579023	0
-12.321518	-12.579023	0
-12.112336	-11.611357	0
-11.765969	-12.063060	0
-12.026630	-11.896103	0
-11.605754	-11.941296	0
-11.972796	-11.941296	0
-12.426479	-13.130386	0
-12.074438	-12.136714	0
-11.651056	-10.948111	0
-12.121559	-12.446218	0
-13.064019	-10.948111	0
-12.009646	-10.948111	0
-12.028973	-11.808808	0
-12.564855	-11.808808	0
-11.458346	-11.492095	1
-11.875551	-11.594257	0
-11.419996	-11.047657	0
-11.089790	-11.047657	0
-12.197796	-11.619682	0
-11.986097	-11.649643	0
-11.699371	-10.853848	0
-13.030504	-11.389936	0
-12.320808	-11.708548	1
-12.439930	-12.447719	1
-11.893425	-11.775072	0
-11.740608	-11.813001	0
-11.435809	-11.550439	0
-11.149305	-11.638400	0
-11.665084	-11.938786	0
-11.972991	-11.407913	0
-12.118485	-11.939680	0
-12.371505	-11.602082	0
-11.861120	-12.052355	0
-10.586530	-10.677692	0
-11.607895	-11.665231	0
-12.494627	-12.028128	0
-12.205331	-11.875072	0
-11.345284	-12.241531	0
-11.223046	-11.688098	0
-11.527600	-12.357766	0
-13.155764	-13.648186	0
-11.247935	-11.447982	0
-11.032811	-12.398532	0
-12.112446	-11.807072	0
-11.453021	-10.888906	0
-11.939342	-11.515127	0
-11.999809	-11.838307	0
-11.993695	-11.777077	0
-11.728235	-11.536736	0
-11.901976	-11.634577	0
-11.918719	-12.339336	0
-11.547116	-12.036581	0
-12.036163	-12.643734	1
-11.845299	-12.339336	1
-11.720522	-11.555408	1
-11.711563	-11.856896	0
-11.422990	-11.741858	0
-11.723631	-11.446143	0
-11.823535	-12.385234	0
-12.344144	-12.452253	0
-12.410376	-12.896652	0
-12.331744	-12.532690	0
-12.748352	-12.956255	0
-11.488962	-11.088943	0
-12.165510	-12.275455	0
-11.939324	-11.932593	0
-12.018692	-11.477241	0
-11.565695	-10.879688	1
-11.837462	-11.436770	0
-11.776739	-12.669638	0
-12.414559	-14.078264	0
-11.955421	-12.604807	0
-11.979931	-10.711620	1
-11.977485	-12.201920	0
-12.422349	-11.821006	0
-11.389267	-11.566011	0
-13.135614	-12.088686	0
-12.250593	-12.749031	1
-11.872103	-12.591602	1
-12.016054	-12.591602	1
-12.224862	-11.422415	0
-12.231266	-11.422415	1
-12.279480	-12.715219	0
-11.291347	-11.702462	0
-13.108498	-11.551790	0
-10.936162	-10.939143	0
-11.744913	-10.579358	0
-13.140743	-12.655557	0
-12.250784	-11.462921	0
-11.501000	-11.462921	0
-11.848094	-11.643559	0
-12.075265	-11.783909	0
-11.766647	-11.654368	0
-11.554619	-11.612226	0
-12.463060	-12.337551	0
-12.947066	-11.776264	0
-11.764002	-11.612226	0
-12.328050	-12.044231	0
-12.009426	-12.256174	0
-11.880556	-12.073744	0
-11.809385	-11.947932	0
-11.768338	-12.608511	0
-11.779961	-11.886765	0
-10.875384	-11.086738	0
-11.801295	-12.375997	0
-11.487244	-11.886465	0
-12.014942	-11.968839	0
-11.477249	-12.346712	0
-11.866336	-12.346712	0
-11.451777	-11.906193	0
-10.830790	-11.322230	0
-12.381678	-13.156046	0
-12.195095	-11.491224	0
-10.993172	-12.315647	0
-12.250360	-11.519943	0
-11.804319	-11.777759	0
-11.932963	-13.156046	1
-11.768552	-11.694906	0
-11.774379	-11.157784	0
-12.898913	-12.276682	0
-12.054343	-10.179101	0
-11.340346	-12.343502	0
-11.693614	-11.787733	0
-12.232987	-12.294692	0
-11.710897	-11.835142	0
-14.078942	-13.689877	0
-11.531427	-11.656494	0
-11.089330	-11.500213	0
-11.215553	-11.988558	1
-11.344871	-11.601530	0
-11.712562	-12.547719	1
-11.554482	-11.368972	0
-12.248071	-12.794399	1
-10.901566	-10.964706	0
-11.553977	-11.477800	0
-11.748307	-12.096416	0
-11.183731	-11.329546	0
-12.733894	-12.298948	1
-11.422331	-12.459219	0
-11.216782	-12.794399	0
-11.386271	-10.263357	0
-11.746363	-11.537805	0
-11.268461	-11.442000	0
-11.138864	-10.953306	0
-11.567456	-10.398794	0
-11.945664	-12.018741	0
-11.524198	-11.537805	0
-10.206675	-10.398794	0
-10.997041	-11.320535	0
-11.890937	-11.972849	0
-11.987447	-11.462560	0
-11.578835	-10.931378	0
-12.332401	-13.008972	0
-11.700774	-11.854532	0
-12.471329	-11.163881	1
-11.617252	-11.309717	0
-11.341502	-11.320896	0
-12.187062	-11.787428	0
-11.068232	-11.105130	0
-11.383636	-11.334473	0
-10.843361	-11.338062	0
-11.727062	-11.322515	0
-11.484705	-11.402388	0
-11.573595	-11.204376	0
-11.394587	-11.204376	0
-11.903872	-12.757283	0
-11.785222	-11.869331	0
-12.025360	-12.041794	0
-11.552327	-11.466504	0
-11.691413	-12.092740	0
-11.653290	-12.168535	0
-11.330708	-11.789358	0
-11.839935	-11.513974	0
-11.720930	-11.759533	0
-12.156163	-11.476439	0
-11.475602	-11.716616	0
-12.172145	-10.756033	0
-12.655881	-11.744837	0
-12.220903	-12.217611	0
-11.607285	-12.217611	0
-12.636350	-12.919762	0
-12.536362	-12.919762	0
-11.958600	-13.555084	0
-11.059216	-12.079521	0
-11.783405	-12.574955	0
-12.433203	-11.950028	0
-11.963881	-11.827278	0
-11.863203	-12.231258	0
-11.726642	-12.106370	0
-11.433988	-12.231336	1
-11.738371	-12.382736	0
-11.628669	-12.303743	0
-11.808105	-11.870079	0
-12.142917	-12.215006	0
-10.831335	-10.029114	0
-11.682751	-10.641481	0
-11.050655	-11.621512	0
-11.632202	-11.585371	0
-11.621287	-11.704230	0
-10.499800	-10.963030	0
-11.013936	-11.149356	0
-11.983213	-11.307766	0
-11.942842	-11.815019	0
-11.586424	-10.963030	0
-12.103036	-11.698784	0
-11.916027	-11.182641	0
-11.122007	-12.048901	1
-10.852054	-10.657103	0
-10.864199	-11.226591	0
-10.670809	-10.029114	1
-11.248474	-11.131358	0
-11.287954	-11.131358	0
-10.465423	-10.497972	0
-11.990371	-11.687705	0
-12.048822	-10.954070	0
-12.472942	-11.677678	0
-12.128776	-12.338764	0
-11.524404	-12.309115	0
-11.606974	-12.666535	1
-11.659349	-12.666535	0
-12.461673	-12.277648	0
-12.108746	-12.176666	0
-12.341723	-12.090836	0
-12.402369	-12.386606	0
-12.582154	-12.432371	0
-12.560884	-12.432371	0
-12.281717	-12.012447	0
-12.132694	-12.338200	0
-12.123424	-12.012447	0
-12.362371	-12.011207	0
-12.588154	-11.863199	0
-11.934180	-11.858019	0
-11.334353	-11.444011	0
-12.389003	-12.047363	0
-12.305924	-11.173475	0
-11.881516	-11.075861	0
-11.262589	-10.544636	1
-12.511935	-11.469726	0
-12.535217	-12.727899	0
-11.946900	-12.029046	0
-11.977594	-11.889790	0
-11.590558	-11.208483	0
-11.980765	-11.692131	0
-11.892200	-11.484381	0
-11.863533	-11.804361	0
-12.290986	-12.103456	0
-11.218658	-11.008482	0
-11.585018	-10.969905	0
-11.297853	-11.899338	0
-11.568532	-10.542455	0
-12.396257	-11.959430	0
-11.707336	-10.850733	0
-12.633572	-13.244366	0
-11.272243	-11.000406	0
-11.338552	-11.261237	0
-11.815315	-11.320784	0
-12.130803	-11.968586	0
-12.077032	-12.455878	0
-11.839685	-12.193706	0
-11.950218	-12.391107	0
-12.258529	-11.876680	0
-12.906077	-13.555565	0
-12.710395	-12.198027	0
-12.214814	-12.198027	0
-11.876316	-11.911958	0
-11.454587	-11.879235	0
-12.694441	-12.193706	0
-12.701620	-12.894013	1
-12.017450	-12.423383	0
-12.278462	-12.222705	0
-12.340563	-12.035750	0
-12.286138	-12.058806	0
-12.406231	-12.362249	0
-11.197361	-11.052618	0
-12.462419	-11.578309	0
-11.560948	-11.452595	0
-11.935703	-11.813169	0
-11.537590	-12.014552	0
-12.536353	-11.444995	0
-13.349205	-11.231145	0
-11.429814	-11.592988	0
-11.999095	-11.343282	0
-11.744964	-11.264650	0
-11.084282	-11.417625	0
